gameId,playId,playDescription,quarter,down,yardsToGo,possessionTeam,specialTeamsPlayType,specialTeamsResult,kickerId,returnerId,kickBlockerId,yardlineSide,yardlineNumber,gameClock,penaltyCodes,penaltyJerseyNumbers,penaltyYards,preSnapHomeScore,preSnapVisitorScore,passResult,kickLength,kickReturnYardage,playResult,absoluteYardlineNumber,homeTeamAbbr,visitorTeamAbbr,snapDetail,snapTime,operationTime,hangTime,kickType,kickDirectionIntended,kickDirectionActual,returnDirectionIntended,returnDirectionActual,missedTackler,assistTackler,tackler,kickoffReturnFormation,gunners,puntRushers,specialTeamsSafeties,vises,kickContactType,time,x,y,s,a,dis,o,dir,event,nflId,displayName,jerseyNumber,position,team,frameId,playDirection,x_football,y_football,gunner1_jersey_num,gunner2_jersey_num,defense_team_abbr,x_gunner1,y_gunner1,x_gunner2,y_gunner2,distance_returner_gunner1,distance_returner_gunner2,y_football_rescaled
2019110304,1739,"(4:46) (Punt formation) L.Edwards punts 40 yards to MIA 35, Center-T.Hennessy. P.Williams pushed ob at MIA 44 for 9 yards (D.Brown).",2,4,10,NYJ,Punt,Return,43524,48480,,NYJ,25,04:46:00,,,,14,7,,40,9.0,31,35,MIA,NYJ,OK,0.93,2.18,3.36,N,R,C,L,L,NYJ 23; NYJ 51,,NYJ 87,,NYJ 17; NYJ 23,,MIA 24; MIA 35,MIA 30; MIA 33,CC,2019-11-03T19:10:50.600Z,74.74,18.53,5.01,2.13,0.51,256.01,275.29,punt_received,48480,Preston Williams,18,WR,home,66,right,73.53,18.4,17,23,NYJ,64.19,27.71,71.25,15.49,13.98481,4.6283584,69.04
2019101300,335,"(11:41) (Punt formation) M.Palardy punts 49 yards to TB 26, Center-J.Jansen. B.Wilson to TB 31 for 5 yards (C.Jones).",1,4,10,CAR,Punt,Return,42098,45334,,CAR,25,11:41:00,,,,0,3,,49,5.0,44,85,TB,CAR,OK,0.86,2.14,4.34,N,C,C,C,C,CAR 20,,CAR 42,,CAR 98; CAR 39,,TB 36,TB 35; TB 39; TB 29,CC,2019-10-13T13:50:02.700Z,35.63,36.72,1.77,0.48,0.18,150.56,208.64,punt_received,45334,Bobo Wilson,85,WR,home,64,left,36.49,36.57,98,39,CAR,49.35,30.09,47.69,47.42,15.237956,16.122456,62.78
2018092312,2384,"(13:36) M.Dickson punts 61 yards to DAL 19, Center-T.Ott. T.Austin pushed ob at DAL 21 for 2 yards (M.Davis). PENALTY on DAL-B.Jones, Offensive Holding, 10 yards, enforced at DAL 21.",3,4,6,SEA,Punt,Return,46218,39954,,SEA,20,13:36:00,OH,DAL 31,10.0,17,3,,61,2.0,69,30,SEA,DAL,OK,0.85,2.01,4.43,N,R,R,L,L,,,,,SEA 28; SEA 23,DAL 57,,DAL 24; DAL 30; DAL 31,CC,2018-09-23T22:09:41.800Z,87.41,9.23,4.45,2.0,0.45,273.47,113.89,punt_received,39954,Tavon Austin,10,WR,away,75,right,85.48,9.64,28,23,SEA,57.18,32.37,78.26,8.15,38.069836,9.213517,36.17
2019122902,2660,"(10:23) T.Morstead punts 48 yards to CAR 27, Center-Z.Wood. C.Hogan to CAR 26 for -1 yards (J.Gray).",3,4,2,NO,Punt,Return,34615,37737,,NO,25,10:23:00,,,,3,35,,48,-1.0,49,35,CAR,NO,OK,0.89,2.2,3.83,N,L,L,,,,,NO 48,,NO 48; NO 34,CAR 40; CAR 57,,CAR 32; CAR 26,CC,2019-12-29T20:02:36.200Z,83.08,43.83,4.85,1.11,0.49,278.61,348.71,punt_received,37737,Chris Hogan,15,WR,home,71,right,82.21,43.85,48,34,NO,80.0,44.04,73.91,35.28,3.0871508,12.5376,35.46
2020101806,575,"(5:40) D.Colquitt punts 44 yards to CLE 32, Center-K.Canaday. D.Peoples-Jones to CLE 36 for 4 yards (R.Spillane).",1,4,21,PIT,Punt,Return,29926,52595,,PIT,24,05:40:00,,,,10,0,,44,4.0,40,34,PIT,CLE,OK,0.77,2.02,3.5,N,L,C,R,R,,PIT 42,PIT 41,,PIT 42; PIT 31,CLE 20,,CLE 36; CLE 35; CLE 34,CFFG,2020-10-18T17:27:07.600Z,77.15,34.65,4.48,0.8,0.45,319.94,11.8,punt_received,52595,Donovan Peoples-Jones,11,WR,away,82,right,76.81,34.95,42,31,PIT,70.7,42.09,66.0,28.39,9.846629,12.7871065,68.86
2018110404,1046,"(10:14) (Punt formation) L.Edwards punts 55 yards to MIA 15, Center-T.Hennessy. J.Grant pushed ob at MIA 27 for 12 yards (E.Tomlinson).",2,4,5,NYJ,Punt,Return,43524,43475,,NYJ,30,10:14:00,,,,3,0,,55,12.0,43,40,MIA,NYJ,OK,0.92,2.1,4.28,N,R,R,L,L,,,NYJ 83,,NYJ 40; NYJ 17,,MIA 29,MIA 31; MIA 24; MIA 35,CC,2018-11-04T18:49:11.400Z,93.8,4.36,1.66,5.79,0.19,290.32,128.47,punt_received,43475,Jakeem Grant,19,WR,home,80,right,93.77,4.5,40,17,NYJ,62.53,24.33,71.24,2.59,37.102745,22.629328,16.89
2019090500,4468,"(1:45) (Punt formation) J.Scott punts 63 yards to CHI 10, Center-H.Bradley. T.Cohen to CHI 24 for 14 yards (A.Amos). PENALTY on CHI-D.Shelley, Offensive Holding, 10 yards, enforced at CHI 24.",4,4,3,GB,Punt,Return,46241,44932,,GB,27,01:45:00,OH,CHI 33,10.0,3,10,,63,14.0,59,37,CHI,GB,OK,0.85,2.17,4.63,N,L,L,C,C,GB 43,,GB 31,,GB 25; GB 28,CHI 84,,CHI 33; CHI 26; CHI 24; CHI 27,CC,2019-09-06T03:24:32.900Z,95.96,40.93,5.41,3.36,0.55,121.83,91.45,punt_received,44932,Tarik Cohen,29,RB,home,79,right,95.67,40.93,25,28,GB,63.3,34.04,48.61,7.02,33.378853,58.240112,46.42
2018120903,2565,"(10:30) M.Bosher punts 53 yards to GB 22, Center-J.Condo. J.Alexander MUFFS catch, and recovers at GB 24. J.Alexander to GB 24 for no gain (R.Gage).",3,4,11,ATL,Punt,Muffed,37267,46087,,ATL,25,10:30:00,,,,27,7,,53,0.0,51,85,GB,ATL,OK,0.93,2.27,4.5,N,C,C,C,C,,,,,ATL 83; ATL 28,,GB 35,GB 28; GB 25,MBDR,2018-12-09T19:58:41.300Z,31.05,21.14,0.49,1.95,0.04,115.57,145.89,punt_received,46087,Jaire Alexander,23,CB,home,79,left,31.48,21.01,83,28,ATL,41.94,15.22,46.11,21.49,12.3951,15.064067,78.84
2020110810,659,"(1:55) J.Berry punts 57 yards to DAL 18, Center-K.Canaday. C.Wilson to DAL 21 for 3 yards (J.Elliott).",1,4,10,PIT,Punt,Return,42333,46277,,PIT,25,01:55:00,,,,3,0,,57,3.0,54,35,DAL,PIT,OK,0.81,2.1,4.42,N,R,R,,,,,PIT 21,,PIT 11; PIT 31,DAL 23; DAL 29; DAL 34; DAL 44; DAL 59; DAL 84; DAL 92,,DAL 32,CC,2020-11-08T21:51:28.300Z,89.57,25.88,4.48,2.91,0.46,249.68,115.86,punt_received,46277,Cedrick Wilson,11,WR,home,79,right,88.16,25.96,11,31,PIT,69.51,35.13,60.35,23.14,22.089954,29.348186,97.41
2018092307,2923,"(2:53) M.Wile punts 60 yards to BUF 18, Center-K.McDermott. R.McCloud to BUF 31 for 13 yards (B.Gedeon).",3,4,7,MIN,Punt,Return,42907,46256,,MIN,22,02:53:00,,,,0,27,,60,13.0,47,88,MIN,BUF,OK,0.91,2.19,4.79,N,C,C,R,R,,,MIN 50,,MIN 24; MIN 27,BUF 80,,BUF 16; BUF 30; BUF 26,CC,2018-09-23T19:19:13.900Z,29.5,16.41,3.0,1.68,0.3,81.13,301.04,punt_received,46256,Ray-Ray McCloud,14,WR,away,84,left,30.09,16.39,24,27,MIN,64.46,4.23,43.99,21.32,37.020992,15.299288,61.5
2020111600,2381,"(7:13) B.Colquitt punts 40 yards to CHI 42, Center-A.Cutting. A.Miller ran ob at MIN 46 for 12 yards (C.Ham).",3,4,14,MIN,Punt,Return,34723,46120,,MIN,18,07:13:00,,,,13,10,,40,12.0,28,92,CHI,MIN,OK,0.9,2.22,3.98,N,C,C,C,R,MIN 85,,MIN 30,,MIN 85; MIN 17,,CHI 20; CHI 26; CHI 36; CHI 55,CHI 22; CHI 24,CC,2020-11-17T03:01:09.300Z,52.2,22.83,0.79,3.95,0.09,86.03,101.01,punt_received,46120,Anthony Miller,17,WR,home,74,left,52.3,22.38,85,17,MIN,53.66,21.34,59.3,25.69,2.086073,7.654384,83.98
2018102108,3353,"(2:28) C.Johnston punts 53 yards to CAR 22, Center-R.Lovato. D.Byrd to CAR 31 for 9 yards (T.Sullivan).",4,4,10,PHI,Punt,Return,45603,42899,,PHI,25,02:28:00,,,,17,14,,53,9.0,44,35,PHI,CAR,OK,0.89,2.01,4.21,N,C,C,C,C,,PHI 16,PHI 37,,PHI 18; PHI 16,CAR 40,CAR 12,CAR 26; CAR 23,CC,2018-10-21T19:36:13.100Z,87.88,25.49,1.5,5.02,0.14,260.26,177.44,punt_received,42899,Damiere Byrd,18,WR,away,75,right,87.96,25.35,18,16,PHI,77.48,37.33,73.57,19.82,15.758985,15.392368,95.12
2019092209,3375,"(14:20) R.Dixon punts 49 yards to TB 45, Center-Z.DeOssie. B.Wilson to TB 46 for 1 yard (M.Thomas).",4,4,23,NYG,Punt,Return,43517,45334,,NYG,6,14:20:00,,,,28,25,,49,1.0,48,104,TB,NYG,OK,0.87,2.09,4.76,N,C,C,,,NYG 51,,NYG 31,,NYG 30; NYG 17,,TB 36,TB 34; TB 26; TB 39,CC,2019-09-22T22:43:09.900Z,55.63,31.15,1.6,1.14,0.17,94.97,301.42,punt_received,45334,Bobo Wilson,85,WR,home,78,left,55.68,31.22,30,17,NYG,69.22,25.27,72.39,46.02,14.807515,22.40568,82.85
2019120811,2019,"(2:58) J.Bailey punts 56 yards to KC 22, Center-J.Cardona. M.Hardman to KC 26 for 4 yards (M.Slater). Penalty on KC-D.Robinson, Illegal Block Above the Waist, declined. PENALTY on KC-A.Watts, Illegal Block Above the Waist, 13 yards, enforced at KC 26.",2,4,10,NE,Punt,Return,47946,47839,,NE,22,02:58:00,IBW;IBW,KC 11;KC 23,13.0,7,17,,56,4.0,65,32,NE,KC,OK,0.85,2.17,4.56,N,L,L,R,R,,,NE 18,,NE 18; NE 29,,KC 49; KC 56,KC 23; KC 35; KC 24,CC,2019-12-08T22:43:28.000Z,86.45,46.86,4.53,3.05,0.47,306.02,32.32,punt_received,47839,Mecole Hardman,17,WR,away,75,right,86.07,47.31,18,29,NE,75.7,52.95,72.9,35.23,12.3551855,17.856634,22.48
2020122003,3181,"(12:01) B.Mann punts 57 yards to LA 12, Center-T.Hennessy. N.Webster pushed ob at LA 31 for 19 yards (T.Hennessy).",4,4,16,NYJ,Punt,Return,52599,48784,,NYJ,31,12:01:00,,,,17,23,,57,19.0,38,41,LA,NYJ,OK,0.83,2.0,4.71,N,R,R,L,L,NYJ 84; NYJ 87,,NYJ 42,,NYJ 16; NYJ 27,LA 45,,LA 31; LA 46; LA 36; LA 25,CC,2020-12-20T23:29:17.700Z,97.58,12.21,2.35,2.33,0.24,263.23,178.0,punt_received,48784,Nsimba Webster,14,WR,home,79,right,97.34,12.69,16,27,NYJ,67.39,36.7,63.31,13.29,38.874107,34.287014,47.62
2019120808,951,"(1:24) R.Sanchez punts 43 yards to TB 32, Center-L.Rhodes. J.Watson to TB 39 for 7 yards (B.Okereke).",1,4,10,IND,Punt,Return,45153,46213,,IND,25,01:24:00,,,,7,10,,43,7.0,36,35,TB,IND,OK,0.89,2.23,3.41,N,L,C,C,C,,,IND 58,,IND 16; IND 30,TB 44; TB 51,TB 36; TB 39,TB 37; TB 26; TB 29,CFFG,2019-12-08T18:41:38.600Z,78.4,21.92,4.57,3.03,0.44,270.0,276.34,punt_received,46213,Justin Watson,17,WR,home,80,right,77.63,21.94,16,30,IND,65.93,41.2,60.82,33.26,22.961256,20.920134,82.33
2018121604,3121,"(5:30) K.Huber punts 46 yards to OAK 32, Center-C.Harris. D.Harris ran ob at OAK 46 for 14 yards (M.Walton).",3,4,7,CIN,Punt,Return,34593,37251,,CIN,22,05:30:00,,,,20,10,,46,14.0,32,32,CIN,OAK,OK,0.91,2.11,3.99,N,R,R,L,L,,,CIN 32,,CIN 40; CIN 29,OAK 83,OAK 23; OAK 25,OAK 20; OAK 37; OAK 22,CC,2018-12-16T20:17:07.300Z,77.67,12.04,1.59,1.1,0.16,256.82,137.59,punt_received,37251,Dwayne Harris,17,WR,away,71,right,78.03,12.28,40,29,CIN,63.61,23.39,69.88,8.3,18.069479,8.641279,46.08
2020112202,1801,"(:43) C.Johnston punts 52 yards to CLE 8, Center-R.Lovato. D.Peoples-Jones to CLE 20 for 12 yards (M.Epps; D.Riley).",2,4,8,PHI,Punt,Return,45603,52595,,PHI,40,00:43:00,,,,7,0,,52,12.0,40,70,CLE,PHI,OK,0.98,2.2,4.72,N,C,C,C,C,PHI 49,PHI 50,PHI 22,,PHI 42; PHI 38,,CLE 42,CLE 29; CLE 36; CLE 28,CC,2020-11-22T19:17:36.900Z,17.83,32.78,0.62,1.35,0.07,173.31,281.36,punt_received,52595,Donovan Peoples-Jones,11,WR,home,82,left,18.3,32.23,42,38,PHI,31.23,7.19,35.54,42.5,28.886124,20.202042,79.06
2019101307,3440,"(14:15) A.Lee punts 59 yards to ATL 7, Center-A.Brewer. K.Barner to ATL 17 for 10 yards (A.Isabella; T.Sherfield).",4,4,1,ARI,Punt,Return,29141,40130,,ARI,34,14:15:00,,,,27,20,,59,10.0,49,44,ARI,ATL,OK,1.09,2.39,4.45,N,C,C,C,C,,ARI 16,ARI 89,,ARI 89; ARI 16,ATL 50; ATL 95,,ATL 28; ATL 39,CC,2019-10-13T22:26:50.300Z,103.07,35.27,1.23,2.56,0.11,281.89,0.47,punt_received,40130,Kenjon Barner,38,RB,away,80,right,102.48,35.25,89,16,ARI,94.94,39.0,89.06,25.91,8.944819,16.849026,67.73
2020092712,782,"(5:00) M.Dickson punts 52 yards to DAL 16, Center-T.Ott. C.Lamb to DAL 35 for 19 yards (T.Homer, J.Hollister).",1,4,8,SEA,Punt,Return,46218,52425,,SEA,32,05:00:00,,,,9,3,,52,19.0,33,78,SEA,DAL,OK,0.76,1.98,4.64,N,C,C,C,C,SEA 44,SEA 86,SEA 25,,SEA 28; SEA 18,DAL 56,,DAL 33; DAL 32; DAL 29,CC,2020-09-27T20:56:52.200Z,25.83,21.85,2.85,3.2,0.27,129.42,155.77,punt_received,52425,CeeDee Lamb,88,WR,away,82,left,26.17,21.34,28,18,SEA,50.1,21.18,41.74,39.97,24.279245,24.113533,80.08
2018120203,2164,"(13:47) A.Lee punts 44 yards to GB 34, Center-A.Brewer. J.Alexander to GB 35 for 1 yard (Bra.Williams).",3,4,13,ARI,Punt,Return,29141,46087,,ARI,22,13:47:00,,,,10,7,,44,1.0,43,88,GB,ARI,OK,0.94,2.26,4.59,N,C,C,C,C,,ARI 29,ARI 26,,ARI 26; ARI 30,GB 16,GB 35,GB 28; GB 25,CC,2018-12-02T19:45:24.700Z,43.74,27.27,3.17,0.96,0.32,82.9,133.23,punt_received,46087,Jaire Alexander,23,CB,home,82,left,43.88,27.5,26,30,ARI,46.56,22.3,43.89,32.53,5.714307,5.2621384,96.81
2019110308,1849,"(1:53) B.Pinion punts 42 yards to SEA 33, Center-Z.Triner. T.Lockett pushed ob at SEA 40 for 7 yards (L.David).",2,4,12,TB,Punt,Return,42508,42412,,TB,25,01:53:00,,,,7,21,,42,7.0,35,35,SEA,TB,OK,0.86,1.86,4.62,A,L,L,R,R,TB 17,,TB 54,,TB 22; TB 29,SEA 17; SEA 25; SEA 44; SEA 48; SEA 55; SEA 57,,SEA 28; SEA 83; SEA 36; SEA 23,CC,2019-11-03T22:20:48.600Z,76.55,42.23,1.19,2.64,0.11,331.72,43.92,punt_received,42412,Tyler Lockett,16,WR,home,84,right,76.69,42.45,22,29,TB,72.63,47.85,69.8,34.29,6.8520656,10.421425,40.71
2019102009,2314,"(1:49) P.O'Donnell punts 51 yards to NO 14, Center-P.Scales. D.Harris pushed ob at NO 37 for 23 yards (R.Smith).",2,4,7,CHI,Punt,Return,41420,48415,,CHI,35,01:49:00,,,,10,12,,51,23.0,28,45,CHI,NO,OK,0.89,2.17,4.4,A,L,L,R,R,CHI 84,,CHI 58,,CHI 84; CHI 27,NO 96,NO 52,NO 22; NO 33; NO 34; NO 25,CC,2019-10-20T21:54:27.200Z,95.8,44.77,3.45,2.08,0.35,293.05,342.3,punt_received,48415,Deonte Harris,11,WR,away,77,right,95.23,44.91,84,27,CHI,83.9,41.17,72.3,30.64,12.432618,27.420921,31.48
2018102102,560,"(7:44) R.Allen punts 47 yards to CHI 20, Center-J.Cardona. T.Cohen pushed ob at CHI 37 for 17 yards (K.Crossen).",1,4,2,NE,Punt,Return,40437,44932,,NE,33,07:44:00,,,,0,7,,47,17.0,30,43,CHI,NE,OK,0.83,2.24,4.27,N,C,C,C,L,NE 15,,NE 35,,NE 18; NE 35,,CHI 30,CHI 22; CHI 23; CHI 27,CC,2018-10-21T17:24:05.400Z,89.89,17.51,0.26,3.23,0.04,275.16,17.67,punt_received,44932,Tarik Cohen,29,RB,home,76,right,88.88,17.69,18,35,NE,83.77,19.56,65.0,12.71,6.4542155,25.348612,66.38
2019120805,2891,"(8:17) S.Martin punts 55 yards to MIN 21, Center-D.Muhlbach. M.Hughes to MIN 32 for 11 yards (L.Thomas, S.Longa).",3,4,5,DET,Punt,Return,40113,46099,,DET,24,08:17:00,,,,17,0,,55,11.0,44,34,MIN,DET,OK,0.86,2.17,4.63,N,R,R,L,L,,DET 54,DET 82,,DET 49; DET 30,MIN 50,MIN 27; MIN 31,MIN 24; MIN 38,CC,2019-12-08T20:09:12.800Z,88.75,11.84,0.86,3.86,0.1,282.71,100.94,punt_received,46099,Mike Hughes,21,CB,home,75,right,87.99,12.25,49,30,DET,74.54,20.88,81.65,4.09,16.841784,10.51059,45.97
2018101405,1271,"(9:43) M.Wile punts 50 yards to ARI 42, Center-K.McDermott. C.Kirk to ARI 49 for 7 yards (E.Wilson).",2,4,3,MIN,Punt,Return,42907,46116,,MIN,8,09:43:00,,,,10,3,,50,7.0,43,18,MIN,ARI,OK,0.96,2.22,4.68,N,R,R,C,C,,,MIN 50,,MIN 21; MIN 27,,ARI 30,ARI 26; ARI 23; ARI 21,CC,2018-10-14T17:56:01.400Z,68.06,8.1,1.98,4.0,0.21,281.32,177.59,punt_received,46116,Christian Kirk,13,WR,away,83,right,66.91,8.03,21,27,MIN,52.93,22.19,61.13,4.61,20.674744,7.759188,30.13
2018123011,2834,"(5:41) (Punt formation) B.Kern punts 54 yards to IND 7, Center-B.Brinkley. C.Rogers to IND 7 for no gain (D.Cruikshank).",3,4,3,TEN,Punt,Return,33338,43556,,TEN,39,05:41:00,,,,10,24,,54,0.0,54,49,TEN,IND,OK,0.73,2.09,4.42,N,C,C,,,,,TEN 29,,TEN 46; TEN 29,,IND 27; IND 31,IND 28; IND 35,CC,2018-12-31T03:28:34.300Z,102.83,19.05,1.66,2.82,0.15,275.7,14.52,punt_received,43556,Chester Rogers,80,WR,away,79,right,102.21,19.3,46,29,TEN,82.06,30.44,99.76,17.71,23.688078,3.3497014,72.42
2018111500,976,"(1:45) M.Dickson punts 54 yards to GB 11, Center-T.Ott. T.Davis pushed ob at GB 26 for 15 yards (E.Dickson).",1,4,7,SEA,Punt,Return,46218,43452,,SEA,35,01:45:00,,,,3,14,,54,15.0,39,75,SEA,GB,OK,0.94,2.15,4.5,N,R,R,L,L,SEA 51,,SEA 84,,SEA 28; SEA 36,,,GB 37; GB 28; GB 25,CC,2018-11-16T02:00:44.000Z,21.76,47.62,2.57,1.41,0.25,67.87,353.35,punt_received,43452,Trevor Davis,11,WR,away,77,left,23.88,47.28,28,36,SEA,48.28,30.2,26.13,47.91,31.72959,4.379612,22.59
2019120805,2517,"(13:43) B.Colquitt punts 55 yards to DET 15, Center-A.Cutting. D.Amendola to DET 18 for 3 yards (K.Boyd).",3,4,10,MIN,Punt,Return,34723,33566,,MIN,30,13:43:00,,,,17,0,,55,3.0,52,80,MIN,DET,L,0.84,2.12,4.7,N,R,R,,,,,MIN 38,,MIN 31; MIN 38,,,DET 38; DET 24; DET 49; DET 30,CC,2019-12-08T19:54:02.700Z,25.22,49.18,3.85,2.19,0.39,74.05,8.22,punt_received,33566,Danny Amendola,80,WR,away,84,left,25.33,49.47,31,38,MIN,60.67,24.88,32.12,47.57,42.978977,7.085344,14.37
2020120702,378,"(9:57) J.Berry punts 59 yards to WAS 26, Center-K.Canaday. S.Sims pushed ob at WAS 40 for 14 yards (S.Davis). PENALTY on WAS-J.Smith-Williams, Illegal Block Above the Waist, 10 yards, enforced at WAS 35.",1,4,15,PIT,Punt,Return,42333,48051,,PIT,15,09:57:00,IBW,WAS 96,10.0,0,0,,59,9.0,60,25,PIT,WAS,OK,0.83,2.07,3.98,N,C,C,R,R,,,,,PIT 11; PIT 31,,WAS 30; WAS 39,WAS 32; WAS 20; WAS 25,CC,2020-12-07T22:17:56.900Z,82.4,34.19,4.33,1.55,0.44,288.54,88.96,punt_received,48051,Steven Sims,15,WR,away,76,right,82.4,34.66,11,31,PIT,60.15,38.63,64.87,22.47,22.688679,21.086946,69.94
2019090500,2851,"(6:43) (Punt formation) J.Scott punts 50 yards to CHI 18, Center-H.Bradley. T.Cohen to CHI 23 for 5 yards (J.Williams).",3,4,20,GB,Punt,Return,46241,44932,,GB,32,06:43:00,,,,3,7,,50,5.0,45,78,CHI,GB,OK,0.85,2.17,4.54,N,L,L,R,R,GB 25,,GB 30,,GB 11; GB 25,CHI 57,CHI 36,CHI 33; CHI 26; CHI 24; CHI 27,CC,2019-09-06T02:23:38.600Z,28.27,1.04,0.48,2.8,0.06,106.42,165.7,punt_received,44932,Tarik Cohen,29,RB,home,77,left,28.43,0.35,11,25,GB,47.23,2.43,43.96,14.2,19.010883,20.478323,1.31
2020121313,1065,"(14:53) C.Bojorquez punts 54 yards to PIT 20, Center-R.Ferguson. R.McCloud to PIT 20 for no gain (S.Neal; D.Marlowe).",2,4,11,BUF,Punt,Return,46903,46256,,BUF,26,14:53:00,,,,0,0,,54,0.0,54,84,BUF,PIT,OK,0.9,2.13,4.27,N,R,R,,,,BUF 25,BUF 33,,BUF 25; BUF 33,,PIT 20; PIT 27,PIT 42; PIT 31,CC,2020-12-14T02:07:11.900Z,31.37,39.42,3.41,1.08,0.34,80.22,324.01,punt_received,46256,Ray-Ray McCloud,14,WR,away,75,left,32.49,39.71,25,33,BUF,40.96,29.74,41.97,48.76,13.626097,14.1278305,50.99
2018122305,743,"(2:55) K.Huber punts 50 yards to CLE 19, Center-C.Harris. J.Peppers to CLE 26 for 7 yards (C.Fejedelem).",1,4,9,CIN,Punt,Return,34593,44837,,CIN,31,02:55:00,,,,0,0,,50,7.0,43,41,CLE,CIN,>,0.93,2.23,4.36,N,R,R,L,L,CIN 23,CIN 57,CIN 42,,CIN 40; CIN 23,,CLE 26,CLE 27; CLE 31; CLE 38,CC,2018-12-23T18:29:50.000Z,90.57,10.73,1.42,3.04,0.13,283.82,9.52,punt_received,44837,Jabrill Peppers,22,FS,home,77,right,90.31,10.92,40,23,CIN,69.41,21.09,88.41,10.01,23.560034,2.27684,40.98
2020101110,1579,"(4:24) R.Sanchez punts 54 yards to CLE 13, Center-L.Rhodes. D.Peoples-Jones to CLE 18 for 5 yards (A.Dulin).",2,4,2,IND,Punt,Return,45153,52595,,IND,33,04:24:00,,,,17,10,,54,5.0,49,43,CLE,IND,OK,0.89,2.18,4.23,N,C,C,C,C,,,IND 16,,IND 16; IND 30,CLE 33; CLE 50; CLE 82,,CLE 20; CLE 36,CFFG,2020-10-11T21:37:16.700Z,95.81,21.37,5.19,3.0,0.51,55.69,81.79,punt_received,52595,Donovan Peoples-Jones,11,WR,home,87,right,96.39,21.57,16,30,IND,90.79,25.46,84.76,20.4,6.475222,11.092493,80.94
2018110402,2410,"(9:56) M.Palardy punts 55 yards to TB 9, Center-J.Jansen. A.Humphries pushed ob at TB 16 for 7 yards (C.Samuel).",3,4,5,CAR,Punt,Return,42098,43010,,CAR,36,09:56:00,,,,35,14,,55,7.0,48,46,CAR,TB,OK,0.82,2.08,4.78,N,L,L,R,R,,,CAR 10,,CAR 18; CAR 10,TB 52,TB 26,TB 35; TB 22; TB 29,CC,2018-11-04T20:01:44.600Z,100.52,46.73,2.47,2.88,0.25,256.06,16.77,punt_received,43010,Adam Humphries,10,WR,away,80,right,99.68,46.49,18,10,CAR,77.72,51.8,85.62,38.56,23.356903,16.992907,25.55
2019100603,479,"(8:34) B.Pinion punts 45 yards to NO 33, Center-Z.Triner. D.Harris MUFFS catch, and recovers at NO 33. D.Harris to NO 36 for 3 yards (R.Smith).",1,4,7,TB,Punt,Muffed,42508,48415,,TB,22,08:34:00,,,,0,0,,45,3.0,42,32,NO,TB,OK,0.86,2.01,4.72,A,C,C,C,C,TB 82,,TB 29,,TB 22; TB 29,,,NO 48; NO 22; NO 34; NO 21,MBDR,2019-10-06T17:19:39.100Z,76.57,32.63,2.3,1.3,0.23,269.01,179.0,punt_received,48415,Deonte Harris,11,WR,home,81,right,76.36,32.42,22,29,TB,62.39,46.8,69.49,33.81,20.046478,7.17766,78.35
2020102512,683,"(4:35) B.Kern punts 63 yards to PIT 28, Center-B.Brinkley. R.McCloud to PIT 39 for 11 yards (D.Bates, W.Compton).",1,4,16,TEN,Punt,Return,33338,46256,,TEN,9,04:35:00,,,,0,7,,63,11.0,52,19,TEN,PIT,OK,0.81,2.19,4.29,N,R,R,C,C,TEN 30; TEN 48,,TEN 56,,TEN 30; TEN 29,PIT 21; PIT 37; PIT 54; PIT 99,,PIT 42; PIT 31,CC,2020-10-25T17:23:54.200Z,77.0,8.5,5.53,2.01,0.56,277.54,108.89,punt_received,46256,Ray-Ray McCloud,14,WR,away,75,right,76.28,8.69,30,29,TEN,61.3,14.79,56.38,11.95,16.913134,20.906624,32.61
2020120608,1764,"(4:32) A.Lee punts 53 yards to LA 46, Center-A.Brewer. N.Webster to ARI 45 for 9 yards (T.Sherfield, E.Turner).",2,4,11,ARI,Punt,Return,29141,48784,,ARI,1,04:32:00,,,,7,7,,53,9.0,44,109,ARI,LA,OK,0.64,1.68,4.41,N,C,C,R,R,,,ARI 16,,ARI 16; ARI 28,,LA 36,LA 12; LA 25,CC,2020-12-06T22:17:41.200Z,56.64,17.44,1.45,2.46,0.15,102.64,76.99,punt_received,48784,Nsimba Webster,14,WR,away,74,left,56.62,17.02,16,28,ARI,67.48,12.96,70.43,27.59,11.7292795,17.122692,63.86
2020112206,1414,"(7:36) T.Morstead punts 46 yards to ATL 30, Center-Z.Wood. B.Powell to ATL 30 for no gain (M.Callaway).",2,4,6,NO,Punt,Return,34615,46830,,NO,24,07:36:00,,,,3,6,,46,0.0,46,34,NO,ATL,OK,0.82,2.15,4.66,N,C,C,,,,,NO 12,,NO 12; NO 48,,ATL 26,ATL 24; ATL 20,CC,2020-11-22T19:03:55.100Z,80.8,14.97,1.88,2.06,0.2,267.45,242.02,punt_received,46830,Brandon Powell,15,WR,away,81,right,79.52,15.37,12,48,NO,71.31,15.98,71.98,3.65,9.543594,14.350429,57.67
